time,gpu_util,gpu_mem,dice,epoch,samples_read
7.337301254272461,99.0,5291.0,6.824731826782227e-05,0,40
7.532382011413574,96.0,5291.0,-0.0005228519439697266,0,41
7.706984758377075,92.0,5291.0,-0.0005300045013427734,0,42
7.88546347618103,99.0,5291.0,0.0005242228507995605,0,43
8.06325364112854,98.0,5291.0,-0.000590205192565918,0,44
8.236540794372559,99.0,5291.0,0.0006073713302612305,0,45
8.413434028625488,99.0,5291.0,2.1636486053466797e-05,0,46
8.58717942237854,99.0,5291.0,-8.547306060791016e-05,0,47
8.763391733169556,99.0,5291.0,5.53131103515625e-05,0,48
8.943719863891602,99.0,5291.0,0.0005351901054382324,0,49
9.116887092590332,99.0,5291.0,0.00023233890533447266,0,50
9.317599773406982,87.0,5291.0,0.0001691579818725586,0,51
9.494160413742065,99.0,5291.0,-0.0006642341613769531,0,52
9.668152570724487,99.0,5291.0,2.1696090698242188e-05,0,53
9.848253965377808,99.0,5291.0,-0.0001068115234375,0,54
10.023849487304688,99.0,5291.0,0.0008555054664611816,0,55
10.199832201004028,99.0,5291.0,-0.0008060932159423828,0,56
10.376872777938843,99.0,5291.0,0.0009045600891113281,0,57
10.55066204071045,99.0,5291.0,-5.900859832763672e-05,0,58
10.725979804992676,99.0,5291.0,0.00039273500442504883,0,59
10.904967308044434,98.0,5291.0,-0.0003635883331298828,0,60
11.098907709121704,91.0,5291.0,0.00034606456756591797,0,61
11.273019552230835,99.0,5291.0,-0.0002665519714355469,0,62
11.449923753738403,99.0,5291.0,-0.00034177303314208984,0,63
11.62584137916565,99.0,5291.0,-0.0007517337799072266,0,64
11.80509901046753,99.0,5291.0,-9.918212890625e-05,0,65
11.977028846740723,99.0,5291.0,-0.00039446353912353516,0,66
12.155474185943604,99.0,5291.0,0.00060272216796875,0,67
12.332010984420776,99.0,5291.0,-0.00041091442108154297,0,68
12.50736927986145,99.0,5291.0,0.0004903078079223633,0,69
12.681917428970337,99.0,5291.0,0.0004596710205078125,0,70
12.876741409301758,90.0,5291.0,0.0005582571029663086,0,71
13.050697088241577,99.0,5291.0,-0.0003132820129394531,0,72
13.226573944091797,99.0,5291.0,0.00031113624572753906,0,73
13.405308723449707,99.0,5291.0,0.00012123584747314453,0,74
13.581054925918579,99.0,5291.0,-2.1457672119140625e-05,0,75
13.75535273551941,99.0,5291.0,0.00018364191055297852,0,76
13.928888082504272,99.0,5291.0,-0.0005090236663818359,0,77
14.10307502746582,99.0,5291.0,-9.322166442871094e-05,0,78
14.276487827301025,99.0,5291.0,-5.3882598876953125e-05,0,79
14.450145721435547,99.0,5291.0,0.00010585784912109375,0,80
14.640689611434937,91.0,5291.0,3.7670135498046875e-05,0,81
14.813397645950317,91.0,5291.0,-0.0002282857894897461,0,82
14.987369537353516,99.0,5291.0,6.276369094848633e-05,0,83
15.160747289657593,99.0,5291.0,-7.414817810058594e-05,0,84
15.335834741592407,99.0,5291.0,-0.0008654594421386719,0,85
15.510137557983398,99.0,5291.0,-0.0004094839096069336,0,86
15.685588121414185,99.0,5291.0,0.0006593465805053711,0,87
15.858486413955688,99.0,5291.0,-9.47713851928711e-05,0,88
16.032455444335938,99.0,5291.0,-2.110004425048828e-05,0,89
16.205663681030273,99.0,5291.0,1.9669532775878906e-06,0,90
16.39531922340393,99.0,5291.0,-9.179115295410156e-05,0,91
16.57098960876465,90.0,5291.0,-0.0008521080017089844,0,92
16.745118379592896,99.0,5291.0,0.00021034479141235352,0,93
16.919458389282227,99.0,5291.0,8.106231689453125e-06,0,94
17.092569828033447,99.0,5291.0,-7.200241088867188e-05,0,95
17.265538215637207,99.0,5291.0,-0.000118255615234375,0,96
17.440263986587524,99.0,5291.0,-0.0007599592208862305,0,97
17.614534854888916,99.0,5291.0,0.00023818016052246094,0,98
17.787892818450928,99.0,5291.0,-0.00023031234741210938,0,99
17.961897134780884,99.0,5291.0,-6.628036499023438e-05,0,100
18.15779423713684,99.0,5291.0,-0.0002994537353515625,1,101
18.331872701644897,88.0,5291.0,0.0003947615623474121,1,102
18.509109020233154,99.0,5291.0,-2.5153160095214844e-05,1,103
18.68284511566162,99.0,5291.0,-0.0003383159637451172,1,104
18.856461763381958,99.0,5291.0,0.00012820959091186523,1,105
19.028111219406128,99.0,5291.0,-0.0001850128173828125,1,106
19.204291582107544,99.0,5291.0,-0.00014472007751464844,1,107
19.378491640090942,99.0,5291.0,-0.0004010200500488281,1,108
19.553624629974365,99.0,5291.0,0.0004975795745849609,1,109
19.723716020584106,99.0,5291.0,0.0006613731384277344,1,110
19.92518186569214,92.0,5291.0,0.00038695335388183594,1,111
20.101076364517212,93.0,5291.0,8.863210678100586e-05,1,112
20.272531509399414,99.0,5291.0,0.00043272972106933594,1,113
20.446531534194946,99.0,5291.0,0.0006012916564941406,1,114
20.62256908416748,99.0,5291.0,0.00012832880020141602,1,115
20.794988870620728,99.0,5291.0,8.302927017211914e-05,1,116
20.969141960144043,99.0,5291.0,-0.0004298686981201172,1,117
21.14568543434143,99.0,5291.0,-0.000736236572265625,1,118
21.317606449127197,99.0,5291.0,0.0005193352699279785,1,119
21.49056649208069,99.0,5291.0,-0.0003952980041503906,1,120
21.684156894683838,90.0,5291.0,-0.0001163482666015625,1,121
21.85774278640747,99.0,5291.0,6.216764450073242e-05,1,122
22.032470226287842,99.0,5291.0,0.0003471970558166504,1,123
22.20438551902771,99.0,5291.0,0.0005041956901550293,1,124
22.379843711853027,99.0,5291.0,6.890296936035156e-05,1,125
22.55191707611084,99.0,5291.0,0.0007624030113220215,1,126
22.73133873939514,99.0,5291.0,6.312131881713867e-05,1,127
22.90425419807434,99.0,5291.0,-0.00019347667694091797,1,128
23.07966160774231,99.0,5291.0,0.0002574920654296875,1,129
23.252214193344116,99.0,5291.0,-0.00042510032653808594,1,130
23.44523334503174,90.0,5291.0,-0.00014448165893554688,1,131
23.620866775512695,99.0,5281.0,0.00034362077713012695,1,132
23.7975172996521,99.0,5281.0,-0.0006377696990966797,1,133
23.97254967689514,99.0,5281.0,0.00033146142959594727,1,134
24.146499156951904,99.0,5281.0,-0.0005609989166259766,1,135
24.32257080078125,99.0,5281.0,-0.000657200813293457,1,136
24.497788906097412,99.0,5281.0,-0.0004200935363769531,1,137
24.67372417449951,99.0,5281.0,-1.5735626220703125e-05,1,138
24.849148988723755,99.0,5281.0,-2.8967857360839844e-05,1,139
25.023150205612183,99.0,5281.0,0.0006420016288757324,1,140
25.219499349594116,89.0,5281.0,6.23464584350586e-05,1,141
25.395726919174194,89.0,5281.0,4.506111145019531e-05,1,142
25.57141089439392,99.0,5281.0,0.00021350383758544922,1,143
25.745272874832153,99.0,5281.0,0.0001558065414428711,1,144
25.921756744384766,99.0,5281.0,-0.0003141164779663086,1,145
26.09737229347229,99.0,5281.0,-0.0005602836608886719,1,146
26.272454261779785,99.0,5281.0,1.2218952178955078e-05,1,147
26.4470694065094,99.0,5281.0,-0.00022268295288085938,1,148
26.62206530570984,99.0,5281.0,0.00011718273162841797,1,149
26.797456979751587,99.0,5281.0,0.00027066469192504883,1,150
26.993204355239868,99.0,5281.0,-0.00022912025451660156,1,151
27.16710114479065,90.0,5281.0,-0.00018274784088134766,1,152
27.34125566482544,99.0,5281.0,-0.0002168416976928711,1,153
27.5178279876709,99.0,5281.0,8.64267349243164e-06,1,154
27.69446086883545,99.0,5281.0,-0.0003581047058105469,1,155
27.86705732345581,99.0,5281.0,0.0001246333122253418,1,156
28.045246362686157,99.0,5281.0,-0.0003693103790283203,1,157
28.220607042312622,99.0,5281.0,-0.0002961158752441406,1,158
28.39566922187805,99.0,5281.0,-0.0003141164779663086,1,159
28.570659399032593,99.0,5281.0,0.00024628639221191406,1,160
28.761106967926025,99.0,5281.0,-0.0004913806915283203,1,161
28.93767285346985,91.0,5281.0,3.975629806518555e-05,1,162
29.111867904663086,99.0,5281.0,-6.568431854248047e-05,1,163
29.288353443145752,99.0,5281.0,0.0005835890769958496,1,164
29.46457552909851,99.0,5281.0,0.0003272891044616699,1,165
29.637359380722046,99.0,5281.0,8.606910705566406e-05,1,166
29.814257621765137,99.0,5281.0,-0.0005266666412353516,1,167
29.98947262763977,99.0,5281.0,-0.0002224445343017578,1,168
30.164833784103394,99.0,5281.0,0.0005664229393005371,1,169
30.340545177459717,99.0,5281.0,0.00016111135482788086,1,170
30.534711360931396,99.0,5281.0,0.00015842914581298828,1,171
30.709866762161255,89.0,5281.0,-0.00010085105895996094,1,172
30.88444423675537,99.0,5281.0,-0.0002530813217163086,1,173
31.061970233917236,99.0,5281.0,-0.0002627372741699219,1,174
31.23835563659668,99.0,5281.0,0.00015038251876831055,1,175
31.414607048034668,99.0,5281.0,-4.0531158447265625e-06,1,176
31.589404582977295,99.0,5281.0,-0.0006202459335327148,1,177
31.764665365219116,99.0,5281.0,0.0007191300392150879,1,178
31.94020390510559,99.0,5281.0,0.0002523660659790039,1,179
32.11611580848694,99.0,5281.0,-0.00010657310485839844,1,180
32.31091809272766,90.0,5281.0,0.00018149614334106445,1,181
32.485217809677124,99.0,5281.0,0.00010442733764648438,1,182
32.65716052055359,99.0,5281.0,-0.0008707046508789062,1,183
32.83348274230957,99.0,5281.0,-5.9604644775390625e-05,1,184
33.01059341430664,99.0,5281.0,-0.0004062652587890625,1,185
33.18664479255676,99.0,5281.0,-0.0001785755157470703,1,186
33.36236548423767,99.0,5281.0,-0.00035190582275390625,1,187
33.538575887680054,99.0,5281.0,-0.000179290771484375,1,188
33.71164560317993,99.0,5281.0,-3.612041473388672e-05,1,189
33.88880920410156,99.0,5281.0,3.045797348022461e-05,1,190
34.082595109939575,91.0,5281.0,-0.0005102157592773438,1,191
34.256187200546265,99.0,5281.0,-0.0003268718719482422,1,192
34.433634996414185,99.0,5281.0,0.00043904781341552734,1,193
34.60933589935303,99.0,5281.0,-0.0003788471221923828,1,194
34.784470319747925,99.0,5281.0,-0.0002148151397705078,1,195
34.957969188690186,99.0,5281.0,-1.1920928955078125e-05,1,196
35.134708642959595,99.0,5281.0,0.00020176172256469727,1,197
35.31188893318176,99.0,5281.0,-0.0003151893615722656,1,198
35.486138343811035,99.0,5281.0,0.000277101993560791,1,199
35.66267418861389,99.0,5281.0,-0.00035572052001953125,1,200
35.85489201545715,91.0,5281.0,-0.0003523826599121094,2,201
36.0302734375,99.0,5281.0,-0.0003007650375366211,2,202
36.205730676651,99.0,5281.0,-0.00025010108947753906,2,203
36.38491177558899,99.0,5281.0,0.0001786947250366211,2,204
36.55872058868408,99.0,5281.0,-0.00035011768341064453,2,205
36.73653244972229,99.0,5281.0,0.0009755492210388184,2,206
36.913090467453,99.0,5281.0,0.0006166696548461914,2,207
37.08923363685608,99.0,5281.0,-0.0008417367935180664,2,208
37.26215672492981,99.0,5281.0,-0.0009517669677734375,2,209
37.44126224517822,99.0,5281.0,-0.0003409385681152344,2,210
37.63680410385132,90.0,5281.0,0.0001322627067565918,2,211
37.81547236442566,99.0,5281.0,0.00041043758392333984,2,212
37.988582134246826,99.0,5281.0,-0.0005850791931152344,2,213
38.161383390426636,99.0,5281.0,-0.0003445148468017578,2,214
38.33959150314331,99.0,5281.0,-6.914138793945312e-05,2,215
38.51767373085022,99.0,5281.0,-2.7418136596679688e-05,2,216
38.69254183769226,99.0,5281.0,1.329183578491211e-05,2,217
38.8707480430603,99.0,5281.0,0.00014072656631469727,2,218
39.04480218887329,99.0,5281.0,5.358457565307617e-05,2,219
39.21762418746948,99.0,5281.0,0.00042182207107543945,2,220
39.41727948188782,89.0,5281.0,0.0003407001495361328,2,221
39.5921905040741,89.0,5281.0,0.0005233287811279297,2,222
39.768797397613525,99.0,5281.0,0.00021761655807495117,2,223
